"user_input","ai_output","confidence","source"
"-c 101792","# Kompatibilitetsinformation för Produkt 101792

**Artikelnummer:** 101792  

### Passar till
- höger- och vänsterdörrar
- j Dörrbladsmontage på gångjärnssidan, eller karmmontage på anslagssidan  
- invändiga dörrar och är natrurligtvis godkänd för branddörrar  
","0.8","Produkt 101792"
"-c 103386","# Kompatibilitetsinformation för Produkt 103386

**Artikelnummer:** 103386  

### Passar till
- invändiga slagdörrar där man ställer höga krav på funktionalitet  
","0.8","Produkt 103386"
"-c 102789","# Kompatibilitetsinformation för Produkt 102789

**Artikelnummer:** 102789  

### Passar till
- just din dörrmiljö  
","0.8","Produkt 102789"
"-c 105211","# Kompatibilitetsinformation för Produkt 105211

**Artikelnummer:** 105211  

### Passar till
- höger- och vänsterhängda dörrar
- j Normalmontage på gångjärnssidan eller karmmontage på anslagssidan
- j Godkänd för brandklassade dörrar
- j Vid användning på branddörr behövs en montageplatta

#### Produktegenskaber:

#### j Stilren design

- j Alla funktioner justeras framifrån
- j Optisk storleksindikator
- j Termostabila säkerhetsventiler i öppet och stängt läge
- j Justerbar stängningskraft, storlek 1-6
- j Justerbar stängningshastighet 180-0°
- j Justerbar öppningsbroms från 75°
- j För dörrbladsbredder enligt nedan Storleksklass Dörrbladsbredd 1* - 750 mm 2* 750 - 850 mm 3 850 - 950 mm 4 950 - 1100 mm 5 1100 - 1250 mm 6 1250 - 1400 mm 7 1400 - 1600 mm
- * Denna storleksklass får enligt EN inte ställas in på brandklassade dörrar  
","0.8","Produkt 105211"
"-c 10015507","# Kompatibilitetsinformation för OLDA kantreglar

**Artikelnummer:** 10015507  

### Passar till
- profil djup  
","0.8","**OLDA kantreglar**"
"-c ""**OLDA kantreglar**""","# Kompatibilitetsinformation för OLDA kantreglar

**Artikelnummer:** 10015507  

### Passar till
- profil djup  
","0.7200000000000001","**OLDA kantreglar**"
"-c 40040","# Kompatibilitetsinformation för Produkt 40040

**Artikelnummer:** 40040  

### Passar till
- en matningsspänning och har en reläutgång som ansluts till larmslingan på vanligt sätt  
- ett och samma interface  
- valfri centralapparat  
","0.8","Produkt 40040"
"-c 10015587","# Kompatibilitetsinformation för Produkt 10015587

**Artikelnummer:** 10015587  

### Passar till
- valfri centralapparat  
","0.8","Produkt 10015587"
"-c 1647200","# Kompatibilitetsinformation för LIMSATS GDK 100 (E-NR 1647200)

**Artikelnummer:** 1647200  
","0.8","**LIMSATS GDK 100 (E-NR 1647200)**"
"-c ""**LIMSATS GDK 100 (E-NR 1647200)**""","# Kompatibilitetsinformation för LIMSATS GDK 100 (E-NR 1647200)

**Artikelnummer:** 1647200  
","0.7200000000000001","**LIMSATS GDK 100 (E-NR 1647200)**"
"-c 10015969","# Kompatibilitetsinformation för ASSA 6485EM Beröringsfri läsare med knappsats

**Artikelnummer:** 10015969  

### Passar till
- både för inom- och utomhusbruk då den uppfyller kraven för IP54  
","0.8","ASSA 6485EM Beröringsfri läsare med knappsats"
"-c ""ASSA 6485EM Beröringsfri läsare med knappsats""","# Kompatibilitetsinformation för ASSA 6485EM Beröringsfri läsare med knappsats

**Artikelnummer:** 10015969  

### Passar till
- både för inom- och utomhusbruk då den uppfyller kraven för IP54  
","0.7200000000000001","ASSA 6485EM Beröringsfri läsare med knappsats"
"-c 201506","# Kompatibilitetsinformation för Produkt 201506

**Artikelnummer:** 201506  

### Passar till
- elslutbleck vid daglåsning  
","0.8","Produkt 201506"
"-c 10029530","# Kompatibilitetsinformation för Produkt 10029530

**Artikelnummer:** 10029530  

### Passar till
- även Bewator/Siemens, Tidomat och Aptus  
","0.8","Produkt 10029530"
"-c 70057014","# Kompatibilitetsinformation för Produkt 70057014

**Artikelnummer:** 70057014  

### Passar till
- montering i DORMAs dörrautomatiker  
","0.8","Produkt 70057014"
"-c 415006","# Kompatibilitetsinformation för Produkt 415006

**Artikelnummer:** 415006  

### Passar till
- 110 V och 60 Hz eller 240 V och 50 Hz  
- att konfigurera kontrollpaneler att upprepa status för kontrollpaneler i nätverket med sektions-LED  
- att snabbt kunna konfigurera installationsalternativ som täcker de flesta applikationerna  
- installatörer för konfiguration av väldigt specifika applikationer där alla avancerade funktioner som finns tillgängliga på kontrollpanelen erfordras  
","0.8","Produkt 415006"
"-c 50025666","# Kompatibilitetsinformation för Produkt 50025666

**Artikelnummer:** 50025666  

### Passar till
- all inredning  
- alla miljöer och användare

1X-systemets mångsidighet gynnar fastighetsägare och installatörer  
- med all inredning  
","0.8","Produkt 50025666"
"-c 50460027","# Kompatibilitetsinformation för Rostfritt. Resten är  valfritt!

**Artikelnummer:** 50460027  

### Passar till
- alla skyltar

#### Tryggt

- Certifierade enligt EN 1906
- 1,2 mm rörtrycke i rostfritt stål AISI 304
- Skyltar i 2 mm rostfritt stål AISI 304

(_page_1_Picture_14  
- enkelt in i olika miljöer  
- samtliga skyltar i 38-serien  
- till samtliga skyltar i 38-serien  
","0.8","**Rostfritt.** Resten är  valfritt!"
"-c ""**Rostfritt.** Resten är  valfritt!""","# Kompatibilitetsinformation för Rostfritt. Resten är  valfritt!

**Artikelnummer:** 50460027  

### Passar till
- alla skyltar

#### Tryggt

- Certifierade enligt EN 1906
- 1,2 mm rörtrycke i rostfritt stål AISI 304
- Skyltar i 2 mm rostfritt stål AISI 304

(_page_1_Picture_14  
- enkelt in i olika miljöer  
- samtliga skyltar i 38-serien  
- till samtliga skyltar i 38-serien  
","0.7200000000000001","**Rostfritt.** Resten är  valfritt!"
"-c 50013600","# Kompatibilitetsinformation för Produkt 50013600

**Artikelnummer:** 50013600  

### Passar till
- såväl höger som vänsterdörrar  
","0.8","Produkt 50013600"
"-c 556034","# Kompatibilitetsinformation för Produkt 556034

**Artikelnummer:** 556034  

### Passar till
- förutsätts vara tillverkade i enlighet med respektive typgodkännandebevis  
","0.8","Produkt 556034"
"-c 50019365","# Kompatibilitetsinformation för Produkt 50019365

**Artikelnummer:** 50019365  
","0.8","Produkt 50019365"
"-c 800158","# Kompatibilitetsinformation för Produkt 800158

**Artikelnummer:** 800158  

### Passar till
- med sin kraftiga konstruktion in i skalskydd och innerdörrar med liten som stor frekvens  
- sin kraftiga konstruktion in i skalskydd och innerdörrar med liten som stor frekvens  
","0.8","Produkt 800158"
"-c 14846","# Kompatibilitetsinformation för Produkt 14846

**Artikelnummer:** 14846  

### Passar till
- 813C,815C  
- 813C,815C<br>820C,825C,835C  
- 813C,815C<br>Om I/0 Box350  
- R245/15/15 innebär att slutblecket passar ett regel- eller fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- anslutningscentralen  
- bra som daglåsning i skalskydd och intern låsning inom handel, kontor och industri eller entréer och allmänna utrymmen i flerfamiljshus  
- bra som natt- och säkerhetslåsning i dörrar med höga säkerhetskrav inom handel, kontor och industri  
- både höger- och vänsterhängd dörr  
- både trä-, stål- och aluminiumdörrar  
- daglåsning i dörrar och internlåsning inom handel, kontor och

industri eller i entréer och allmänna utrymmen i flerbostadshus  
- de flesta godkända regel-, hakregel- och fallregellås  
- dig och din familj bäst  
- ditt lokala WiFinätverk  
- dörrar med normalt ställda krav på säkerhet och höga krav på driftsäkerhet  
- dörrautomatik måste funktionen öppningsfördröjning finnas och användas i dörrautomatiken  
- en DAC564 alternativt DAC530  
- ett regel- eller fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- inkommande plintrad, märkt IN, i Doskortet  
- plint 1 = + 24V DC stabiliserad och

Ansluts till plint 1 = + 24V DC stabiliserad och

Öppnasignal med slutning 

DC stabiliserad och filtrerad likspänning  
- plint 1 = + 24V DC stabiliserad och filtrerad likspänning Ansluts till plint 1 = + 24V DC stabiliserad och filtrerad likspänning Ansluts till plint 2 = 0V

Ansluts till plint 2 = 0V Obs! *stabiliserad likspänning  
- plint 1 och 5  
- plint 2 = 0V

filtrerad likspänning Ansluts till plint 2 = 0V

Obs!

Obs!

plint 2 och 4  
- plint 6 och 7  
- samtliga<br>av våra<br>monteringsstolpar  
- skandinaviska oval- och rundcylindrar  
- skandinaviska oval- och rundcylindrar
- Passar ASSA förstärkningsbehör 4559, mekaniskt låshus  
- skandinaviska oval- och rundcylindrar samt Abloy cylindrar Protec / Sento

(_page_1_Picture_18  
- skyddsjord  
- slutbleck 1487-x
- 
- 
- SS3522, utg  
- slutbleck 1487-x
- Certifierad enl  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet

# ASSA motorlås 840C-50, 841C-50

## Elektromekanisk låsning

(_page_1_Picture_2  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet

# ASSA motorlås 850C-50, 851C-50

# Elektromekanisk låsning

(_page_1_Picture_2  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet

# ASSA motorlås 850C-50, 851C-50

## Elektromekanisk låsning

(_page_1_Picture_2  
- styrenheterna 5000 Standard eller 5500 Basic  
- så väl vänster- som höger-

Om V eller H saknas i artikelnumret betyder det att slutblecket är vändbart och passar så väl vänster- som höger-

är vändbart och passar både vänster-

är vändbart och passar både vänster-

Plösmått

Plösmått

Total längd

Total längd

Anger slutbleckets plösmått i mm  
- till 813C,815C  
- till 813C,815C<br>820C,825C,835C  
- till 813C,815C<br>Om I/0 Box350  
- till dörrar med normalt ställda krav på säkerhet och höga krav på driftsäkerhet  
- tillsammans med ROBUST montagestolpar serie S  
- urtag för instickslås typ ASSA 309, 8788 eller motsvarande
- Rakregelkolv
- Frångreglar under 0  
- utgående plintrad, märkt OUT, med lämplig kabel  
- utmärkt i dörrar som används högfrekvent eller där en minskad ljudnivå är önskvärt  
- utmärkt i dörrar som används högfrekvent eller där minskat buller är önskvärt, som exempelvis i flerbostadshus, kontor, skolor och sjukhus  
","1.0","ASSA motorlås 840C-50, 841C-50"
"-c ""ASSA motorlås 840C-50, 841C-50""","# Kompatibilitetsinformation för Produkt 14846

**Artikelnummer:** 14846  

### Passar till
- 813C,815C  
- 813C,815C<br>820C,825C,835C  
- 813C,815C<br>Om I/0 Box350  
- R245/15/15 innebär att slutblecket passar ett regel- eller fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- anslutningscentralen  
- bra som daglåsning i skalskydd och intern låsning inom handel, kontor och industri eller entréer och allmänna utrymmen i flerfamiljshus  
- bra som natt- och säkerhetslåsning i dörrar med höga säkerhetskrav inom handel, kontor och industri  
- både höger- och vänsterhängd dörr  
- både trä-, stål- och aluminiumdörrar  
- daglåsning i dörrar och internlåsning inom handel, kontor och

industri eller i entréer och allmänna utrymmen i flerbostadshus  
- de flesta godkända regel-, hakregel- och fallregellås  
- dig och din familj bäst  
- ditt lokala WiFinätverk  
- dörrar med normalt ställda krav på säkerhet och höga krav på driftsäkerhet  
- dörrautomatik måste funktionen öppningsfördröjning finnas och användas i dörrautomatiken  
- en DAC564 alternativt DAC530  
- ett regel- eller fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- fallregellås, har 15 mm plösmått och är ett vinkelslutbleck med 15 mm vinkel  
- inkommande plintrad, märkt IN, i Doskortet  
- plint 1 = + 24V DC stabiliserad och

Ansluts till plint 1 = + 24V DC stabiliserad och

Öppnasignal med slutning 

DC stabiliserad och filtrerad likspänning  
- plint 1 = + 24V DC stabiliserad och filtrerad likspänning Ansluts till plint 1 = + 24V DC stabiliserad och filtrerad likspänning Ansluts till plint 2 = 0V

Ansluts till plint 2 = 0V Obs! *stabiliserad likspänning  
- plint 1 och 5  
- plint 2 = 0V

filtrerad likspänning Ansluts till plint 2 = 0V

Obs!

Obs!

plint 2 och 4  
- plint 6 och 7  
- samtliga<br>av våra<br>monteringsstolpar  
- skandinaviska oval- och rundcylindrar  
- skandinaviska oval- och rundcylindrar
- Passar ASSA förstärkningsbehör 4559, mekaniskt låshus  
- skandinaviska oval- och rundcylindrar samt Abloy cylindrar Protec / Sento

(_page_1_Picture_18  
- skyddsjord  
- slutbleck 1487-x
- 
- 
- SS3522, utg  
- slutbleck 1487-x
- Certifierad enl  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet

# ASSA motorlås 840C-50, 841C-50

## Elektromekanisk låsning

(_page_1_Picture_2  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet

# ASSA motorlås 850C-50, 851C-50

# Elektromekanisk låsning

(_page_1_Picture_2  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet

# ASSA motorlås 850C-50, 851C-50

## Elektromekanisk låsning

(_page_1_Picture_2  
- styrenheterna 5000 Standard eller 5500 Basic  
- så väl vänster- som höger-

Om V eller H saknas i artikelnumret betyder det att slutblecket är vändbart och passar så väl vänster- som höger-

är vändbart och passar både vänster-

är vändbart och passar både vänster-

Plösmått

Plösmått

Total längd

Total längd

Anger slutbleckets plösmått i mm  
- till 813C,815C  
- till 813C,815C<br>820C,825C,835C  
- till 813C,815C<br>Om I/0 Box350  
- till dörrar med normalt ställda krav på säkerhet och höga krav på driftsäkerhet  
- tillsammans med ROBUST montagestolpar serie S  
- urtag för instickslås typ ASSA 309, 8788 eller motsvarande
- Rakregelkolv
- Frångreglar under 0  
- utgående plintrad, märkt OUT, med lämplig kabel  
- utmärkt i dörrar som används högfrekvent eller där en minskad ljudnivå är önskvärt  
- utmärkt i dörrar som används högfrekvent eller där minskat buller är önskvärt, som exempelvis i flerbostadshus, kontor, skolor och sjukhus  
","0.9","ASSA motorlås 840C-50, 841C-50"
"-c 50020351","# Kompatibilitetsinformation för Produkt 50020351

**Artikelnummer:** 50020351  

### Passar till
- montage med ST527-2  
- port i vertikal/höglyftsutförande  
","0.8","Produkt 50020351"
"-c 50020490","# Kompatibilitetsinformation för Produkt 50020490

**Artikelnummer:** 50020490  

### Passar till
- D9412GV2,<br>D9412G, D7412GV2 och D7412G när<br>kretskortsbygeln är placerat i DS7432-läget  
","0.8","Produkt 50020490"
"-c 28010","# Kompatibilitetsinformation för Produkt 28010

**Artikelnummer:** 28010  

### Passar till
- att övervaka två sektioner som du ansluter med normalt öppna eller normalt slutna kontakter  
- kompatibla multiplexsystem, använder två multiplex sektionsadresser och övervakar upp till två separata sektioner  
","0.8","Produkt 28010"
"-c 50021150","# Kompatibilitetsinformation för Produkt 50021150

**Artikelnummer:** 50021150  

### Passar till
- styrning av DORMA uppställningssystem  
","0.8","Produkt 50021150"
